time step,temperature,pressure,potential energy,kinetic energy,coulomb energy,pair energy,lx,ly,lz,vol
77500,1585.706733848834574,32.332880974177875544,-2059706.9386379607022,55127.392101690042182,-234928.35960812948178,-2059706.9386379607022,59.359785192541707488,51.407081817085810371,49.032764075791732239,149624.13338199979626
80000,1637.4977461029673123,2913.1476367685154401,-2059024.3614784134552,56927.916359379916685,-233766.50294626239338,-2059024.3614784134552,59.222197590062691575,51.287927458377836842,48.919113050434688716,148586.1202141859103
82500,1691.9923136866577806,2077.4167971229503564,-2058229.8220139802434,58822.430225324402272,-231925.13087181735318,-2058229.8220139802434,59.127049731628623874,51.205526996055070299,48.840518384369389082,147871.10371864412446
85000,1748.4921402924496761,-3478.0056069520505844,-2057529.2114056469873,60786.657297385201673,-229779.9612521174131,-2057529.2114056469873,59.052051267032567239,51.140576420625244225,48.778567654449055624,147309.12516281040735
87500,1797.6342001853915917,1976.5846507187861789,-2056554.4497059402056,62495.090229259978514,-228651.21335348306457,-2056554.4497059402056,58.901667874366360422,51.010340582580255386,48.654346965482595522,146186.56573682764429
90000,1838.0985640196490749,646.514876228511298,-2054590.6678025377914,63901.841429604704899,-226645.16456522908993,-2054590.6678025377914,58.838347253619765809,50.955503316561333804,48.602042445711866492,145715.6108263504284
92500,1890.3942856497656066,450.28755430100949297,-2052180.6222059014253,65719.912003440767876,-225081.92662534036208,-2052180.6222059014253,58.765398928774658316,50.892328214232747996,48.541785185847295736,145174.30382962903241
95000,1936.7680616938896492,-4293.7495997402493231,-2049459.2648298610002,67332.105027944940957,-223379.31624343676958,-2049459.2648298610002,58.737075936027608236,50.867799783060846153,48.518389639236175981,144964.49723888401059
97500,1986.9640365065581591,356.66857723337949437,-2046852.4040576545522,69077.177509732311592,-222578.24095287101227,-2046852.4040576545522,58.670460311965122457,50.810108960471637829,48.463363358938323699,144471.82958904060069
100000,2041.2630999316165799,1852.5538589441016484,-2044894.3280826648697,70964.894636922806967,-221885.01348581060302,-2044894.3280826648697,58.635444780046590552,50.779784620375593818,48.434439596664269345,144213.31417697609868
102500,2103.7358336975985367,601.23487132723232662,-2043777.7780401543714,73136.770947003533365,-221483.16655495058512,-2043777.7780401543714,58.621599008774616379,50.767793830747557138,48.423002620704082233,144111.17767355818069
105000,2125.4291891747816408,2608.9841299286663343,-2043436.6225033486262,73890.944520126562566,-221932.143951956823,-2043436.6225033486262,58.585443476375090199,50.736482221276986593,48.393137187660123288,143844.6955141237413
107500,2149.46222893158847,-122.41835837488820005,-2043455.6015321784653,74726.457656186248641,-222402.95122271624859,-2043455.6015321784653,58.597304817666611143,50.746754444134218431,48.402934971585736434,143932.08257076336304
110000,2213.0942930056635305,4319.4136719191828888,-2043618.972398112528,76938.638301933446201,-223737.01998051934061,-2043618.972398112528,58.583487415476682258,50.734788222851669559,48.391521429243447017,143830.28786061774008
112500,2284.5803704757381638,-1062.3303791584739884,-2043467.5730739571154,79423.865196908765938,-224253.53666145578609,-2043467.5730739571154,58.67657760638294917,50.815406692827060908,48.468416407108833255,144517.02450633450644
115000,2344.1222984017699673,-789.80904499968232813,-2043536.108144456055,81493.851492105910438,-225469.87830317171756,-2043536.108144456055,58.740682680237163993,50.870923315163814493,48.521368906046383529,144991.20346960041206
117500,2389.281756607006173,571.90499509129949729,-2043709.294159052195,83063.828529119156883,-226810.66802450618707,-2043709.294159052195,58.811429497832868662,50.932191856292369891,48.57980766226894076,145515.71348389433115
120000,2424.2375920525973925,-1184.2194970202167497,-2043721.8114158329554,84279.074706559535116,-227649.14239133655792,-2043721.8114158329554,58.927538794650807574,51.032745456712042653,48.675717034909411041,146379.27551051881164
122500,2456.1868838747341215,-4305.6298023529143393,-2043576.411536198575,85389.79783086340467,-228269.92517793530715,-2043576.411536198575,59.056242114742964588,51.144205801196832795,48.782029406313263564,147340.49040297765168
125000,2494.1333744068583655,-5804.5482033770558701,-2042889.9006256456487,86709.014693473320222,-228777.37804087906261,-2042889.9006256456487,59.182378191024696434,51.253442847329587551,48.886221165931573296,148286.60586096229963
127500,2565.9122234517581091,-370.75292183331748674,-2041665.2238601245917,89204.419847175231553,-229799.60709686722839,-2041665.2238601245917,59.249868938571168542,51.311891549085579811,48.941970321542683564,148794.4964600194653
130000,2610.9855170007326706,3749.2418261329039524,-2039476.6349259270355,90771.40135374791862,-230334.22223575506359,-2039476.6349259270355,59.332535155969281959,51.383482593216101009,49.010254819567229845,149418.16607692802791
132500,2665.3670297230441975,-1842.5714349941256387,-2036290.3747371528298,92661.984846225983347,-229525.75741461195867,-2036290.3747371528298,59.491362416726936146,51.521031035517253827,49.14145036854481674,150621.31348885898478
135000,2709.2206234785394372,-3773.2078304703977665,-2032896.7009831285104,94186.56326064663881,-228771.93321727440343,-2032896.7009831285104,59.608901977097154656,51.622823280504150034,49.238541176985386016,151515.84491703964886
137500,2769.536329690274215,394.45770262179996735,-2029369.1920707551762,96283.450103117225808,-228185.77479783588205,-2029369.1920707551762,59.671872282121434239,51.677357164209006157,49.290556326636405515,151996.53225875340286
140000,2821.0020014825704493,-2141.7097031227071966,-2025627.9486473267898,98072.663838613210828,-226667.72867825551657,-2025627.9486473267898,59.770150482834239369,51.76246858246094007,49.371736738824786528,152748.77419916028157
142500,2872.347872367695345,2691.7831049351666479,-2021843.1963131348602,99857.712673095156788,-225623.39025638060411,-2021843.1963131348602,59.791620891325628406,51.781062501599421921,49.389471868268707055,152913.44285589020001
145000,2920.3907899432174418,107.13803009015711609,-2017374.7279344240669,101527.93371609128371,-223645.609267539141,-2017374.7279344240669,59.857018532828710988,51.837698520353391984,49.443492062522068409,153415.74335270069423
147500,2971.1870752334689314,2205.8527070680311226,-2012541.0525288586505,103293.87610425795719,-221781.20245880697621,-2012541.0525288586505,59.881386885343673043,51.858802132629186588,49.463620970938883659,153603.19059885814204
150000,3023.7798249097199914,795.78080941090991018,-2007955.8692801699508,105122.27291384426644,-219735.49860160794924,-2007955.8692801699508,59.891957028711971134,51.867956145286100877,49.472352190978824638,153684.54614740959369
152500,3081.7299769769119848,1272.542301304530838,-2003564.2580583211966,107136.92082267077058,-217742.71388803533046,-2003564.2580583211966,59.872945938305932145,51.851492058080161485,49.456648523795820438,153538.24352388316765
155000,3131.4995457256545706,-684.73185365754227405,-1999048.0708652732428,108867.16921764636936,-215463.79419411084382,-1999048.0708652732428,59.86163582192734367,51.841697210000297957,49.447306066334675734,153451.24893753102515
157500,3170.8578286061360814,4612.3298342808466259,-1994613.714944640873,110235.46730611774547,-213517.73386581445811,-1994613.714944640873,59.81068068894141021,51.797568770486677181,49.40521576890427724,153059.7223036562209
160000,3236.0236693395499969,4881.3474636364526305,-1990239.9910098575056,112500.96998518353212,-211448.05100538590341,-1990239.9910098575056,59.769814119568486888,51.762177283328455246,49.371458893805062473,152746.19538078605547
162500,3291.9735178399300821,-4254.2208265330345967,-1985822.4540958697908,114446.07696522655897,-209082.22431002758094,-1985822.4540958697908,59.763661240241894745,51.756848733538070917,49.366376451551921889,152699.0278175509884
165000,3324.9528507214058664,610.86945364347207033,-1981781.2048648041673,115592.60966020758497,-207558.20580013655126,-1981781.2048648041673,59.689090045077563218,51.692268184289595467,49.304778657566217248,152128.14177715819096
167500,3346.7732394937520439,3156.4653495872944404,-1977808.9528714301996,116351.19956967007602,-206102.98897199382191,-1977808.9528714301996,59.624038616385838907,51.635931994624691299,49.251044444319155957,151631.2986350293213
170000,3386.1524971554435979,6446.7069191003665765,-1974524.8829650895204,117720.22685034536698,-204940.94823723402806,-1974524.8829650895204,59.548256778711838422,51.570302998210159728,49.188446627365344455,151053.86543649726082
172500,3405.7082361053917339,-379.38691787891167451,-1971498.138313325122,118400.08578385409783,-203516.38800319930306,-1971498.138313325122,59.519064598050213988,51.545021828225706884,49.164333108379466353,150831.82214158432907
175000,3504.4346965951499442,2133.9725482293774803,-1969510.4711446235888,121832.32970516277419,-202785.81237709458219,-1969510.4711446235888,59.444105656552466144,51.480105480802635043,49.102415025591277242,150262.66195843185415
177500,3566.9465153825194648,-385.30460555641610654,-1967932.5175593169406,124005.564813344914,-202056.23955846080207,-1967932.5175593169406,59.397461097314334211,51.439710107651009707,49.063885376922470982,149909.21544436231488
180000,3631.4386593958179219,-4670.1661002947048473,-1966112.1116031690035,126247.64629954152042,-201235.46735291054938,-1966112.1116031690035,59.390459271441777389,51.433646348586883335,49.058101682203826499,149856.20739605039125
182500,3678.2190821747763039,-2166.3734968748294705,-1964930.8885065424256,127873.97647407448676,-200936.56944568548352,-1964930.8885065424256,59.361657009630164339,51.408702858231180244,49.03431024657618309,149638.28831064404221
185000,3707.24374189393302,-8135.804512533545676,-1964315.2619377940428,128883.02421461881022,-200675.96114111639326,-1964315.2619377940428,59.360942064565996645,51.408083697644855192,49.033719682905058335,149632.88169604440918
187500,3736.2054612942270069,9093.9644197854195227,-1964910.4503316462506,129889.88382316943898,-201617.32107867233572,-1964910.4503316462506,59.266179937606132455,51.3260172885771766,48.95544364131440318,148917.41597641742555
190000,3799.5824699186864564,-4442.7015507684182012,-1965143.290815314278,132093.19741835899185,-201173.65546644473216,-1965143.290815314278,59.339514676937668014,51.389527035666667132,49.016020089840068863,149470.90223097076523
192500,3885.858835166368408,197.38680658412980051,-1966737.7172981579788,135092.61144277532003,-201890.13023100601276,-1966737.7172981579788,59.317990461445575079,51.370886518298547685,48.998240514379638455,149308.30853210872738
195000,3928.5541229490377191,-2359.6108517194620617,-1969061.3509147739969,136576.92113273724681,-202481.34791861346457,-1969061.3509147739969,59.330868666157144276,51.382039370707175863,49.008878254581851763,149405.57617879935424
197500,3936.1733690112496333,-592.65591350007821347,-1971856.4734894398134,136841.80565156080411,-203422.81159940059297,-1971856.4734894398134,59.329031460018150312,51.380448303522150866,49.007360673362548198,149391.69738273281837
200000,3979.8977288503974705,6109.1586678755520552,-1974550.7376132511999,138361.89122463364038,-204816.60562618009862,-1974550.7376132511999,59.302989447048268801,51.357895258778654579,48.985849276819514841,149195.06077897426439
202500,4024.84407641564394,630.42272070093315506,-1976859.933385274373,139924.45943026529858,-205758.23089022969361,-1976859.933385274373,59.341831878028379776,51.391533790671530824,49.017934159677274408,149488.41337837965693
205000,4131.1061238073816639,3009.9378483602718006,-1978834.0345879383385,143618.67944399648695,-207094.80536291439785,-1978834.0345879383385,59.357686649269616908,51.405264425304800113,49.031030623136864222,149608.26498134198482
207500,4176.0196691910732625,-4471.4265570357274555,-1980512.4140865860973,145180.10727563223918,-207909.3546076095372,-1980512.4140865860973,59.43301397482410664,51.470499802678162382,49.093253000970591415,150178.56507583521307
210000,4221.3679686078585291,4587.2287116574743777,-1982240.2171655290294,146756.64941279409686,-209514.64805404935032,-1982240.2171655290294,59.434789062186034414,51.472037073423877018,49.094719270424825197,150192.02163896959973
212500,4226.6541741328910575,-490.43805998600976181,-1983607.35932044941,146940.42533963351161,-210143.53714084799867,-1983607.35932044941,59.527850296715108414,51.552630466441137003,49.171590329551165155,150898.62553808803204
215000,4271.1069331915487055,7033.5068046929254706,-1985414.5198531816714,148485.83384822990047,-211610.92980443005217,-1985414.5198531816714,59.53562743166583715,51.559365662861445401,49.178014450224765142,150957.77662270684959
217500,4343.9304429288267784,-3415.8752893397736443,-1986059.5581271322444,151017.55682689443347,-211759.99228455362027,-1986059.5581271322444,59.657596317890103421,51.664993816550307315,49.278763999829976683,151887.46690411871532
220000,4425.8133771672373769,-8706.2986526733257051,-1985974.3767277398147,153864.23239800799638,-211958.86121089593507,-1985974.3767277398147,59.760240487982642321,51.753886275188456523,49.363550819047340212,152672.8087588721246
222500,4497.4470990159388748,1764.8946998974422513,-1985895.3553649242967,156354.59217750630341,-213038.71709046588512,-1985895.3553649242967,59.762514755919646348,51.755855848992219137,49.365429424955934223,152690.24001843982842
225000,4493.1255837771186634,-5117.6340338807431181,-1984654.2374145267531,156204.35388945564046,-212430.61338220222387,-1984654.2374145267531,59.901860477747717937,51.876532783715653352,49.480532703736251676,153760.79639025666984
227500,4528.6196407208535675,421.58392045479433818,-1983725.9843427254818,157438.31143825640902,-212551.24206198865431,-1983725.9843427254818,59.953229410738245519,51.921019584544538361,49.522964810995290463,154156.70913726079743
230000,4606.0010344536458433,-1000.559815843094384,-1982432.4208041517995,160128.4901091439533,-212106.8529159637983,-1982432.4208041517995,60.040297551846805391,51.996422806424540397,49.594885415283719965,154829.31544439782738
232500,4662.0868778593130628,-3242.8047772647255442,-1980594.9328433945775,162078.32497758374666,-211500.20647795771947,-1980594.9328433945775,60.125676363420140547,52.070363026015627383,49.66541058836823197,155490.76868595156702
235000,4745.3160218515540691,4290.5336278221611792,-1978362.907209160272,164971.80178335588425,-211384.31944223897881,-1978362.907209160272,60.14598170657528442,52.087947968978312474,49.682183342804293602,155648.35659142112127
237500,4788.70259102212367,-249.97422789472162208,-1975440.8357029154431,166480.14400046164519,-210298.72086478464189,-1975440.8357029154431,60.239129822472925468,52.168616603467540926,49.759126168256052836,156372.63521867097006
240000,4828.4716510931330049,3624.3538383640757274,-1972943.0010792124085,167862.72283502889331,-209798.67843632309814,-1972943.0010792124085,60.257052280642021458,52.184137907503242104,49.773930596206923838,156512.24958231870551
242500,4845.8091280520238797,-4505.2724136783081121,-1969569.8540695246775,168465.46347424341366,-208360.69382264759042,-1969569.8540695246775,60.349329779243213068,52.264052565298825925,49.850154268576424954,157232.39869016740704
245000,4870.9647578455278563,356.85433034593756929,-1966409.554422450019,169340.00366354151629,-207585.20779910791316,-1966409.554422450019,60.364428984013621005,52.277128860175679392,49.862626614000681968,157350.44531457923586
247500,4886.1754864717413511,-1718.3778784647618068,-1962858.2195852396544,169868.80749796453165,-206465.91421509714564,-1962858.2195852396544,60.403971634920424094,52.311373800312104265,49.89528989717356211,157659.87243463259074
250000,4959.0252977860855026,-7364.1890553271223325,-1959345.9638813752681,172401.444855890295,-205336.85197517171036,-1959345.9638813752681,60.438550457222291357,52.341319938786945443,49.923852925669116587,157930.78909956832649
