Time (ps),Radius (nm)
2208,1.58241
2212,1.58242
2216,1.58286
2220,1.5832
2224,1.58248
2228,1.5825
2232,1.5825
2236,1.58265
2240,1.5827
2244,1.58208
2248,1.58314
2252,1.58202
2256,1.58201
2260,1.58199
2264,1.58251
2268,1.5813
2272,1.58278
2276,1.58267
2280,1.58197
2284,1.58303
2288,1.58281
2292,1.58295
2296,1.58225
2300,1.58279
2304,1.5821
2308,1.58254
2312,1.58312
2316,1.58258
2320,1.58292
2324,1.58249
2328,1.58271
2332,1.58262
2336,1.58284
2340,1.58172
2344,1.58268
2348,1.58229
2352,1.5831
2356,1.58362
2360,1.58253
2364,1.58228
2368,1.58285
2372,1.58177
2376,1.58205
2380,1.58239
2384,1.58219
2388,1.58252
2392,1.5829
2396,1.58308
2400,1.5826
2404,1.58254
2408,1.58253
2412,1.58279
2416,1.58292
2420,1.58316
2424,1.5827
2428,1.5825
2432,1.58202
2436,1.58264
2440,1.5824
2444,1.58198
2448,1.58265
2452,1.58221
2456,1.5831
2460,1.58177
2464,1.58248
2468,1.58256
2472,1.58236
2476,1.58207
2480,1.58214
2484,1.58195
2488,1.58269
2492,1.58226
2496,1.58226
2500,1.58234
