# Tetrahedron method
       35.6733817673        0.1338720043
       35.8932792966        0.0521394716
       36.1131768258        0.0000000000
       36.3330743551        0.0000000000
       36.5529718843        0.0000000000
       36.7728694136        0.0000000000
       36.9927669429        0.0000000000
       37.2126644721        0.0000000000
       37.4325620014        0.0000000000
       37.6524595306        0.0000000000
       37.8723570599        0.0000000000
       38.0922545892        0.0000000000
       38.3121521184        0.0000000000
       38.5320496477        0.0000000000
       38.7519471769        0.0000000000
       38.9718447062        0.0000000000
       39.1917422355        0.0000000000
       39.4116397647        0.0000000000
       39.6315372940        0.0000000000
