,Energy Transfer (meV),f_surf,f_core,1/N_surf,1/N_core,1/N_total
20,0.868561315072401,0.5768827874898853,0.42312786218779685,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
21,0.9099213776948962,0.5767454941407346,0.4232657952833016,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
22,0.9512814403173915,0.576624500705531,0.4233874144124951,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
23,0.9926415029398867,0.5765285796686835,0.4234839459836188,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
24,1.034001565562382,0.5764662193387017,0.42354690095169684,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
25,1.0753616281848772,0.5764454475945766,0.4235682510135614,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
26,1.1167216908073725,0.5764736949213107,0.4235405655146436,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
27,1.1580817534298677,0.5765576950354614,0.4234571107699496,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
28,1.1994418160523632,0.5767034196916837,0.42331191520972394,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
29,1.2408018786748585,0.5769160432557962,0.42309980476532005,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
30,1.2821619412973537,0.5771999322129993,0.4228164133275139,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
31,1.323522003919849,0.5775586548093241,0.4224581730786571,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
32,1.3648820665423442,0.5779950063599,0.4220222891650952,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
33,1.4062421291648395,0.5785110462701836,0.4215067026626235,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
34,1.447602191787335,0.5791081434060127,0.42091004519861736,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
35,1.4889622544098302,0.5797870270379116,0.42023158800413984,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
36,1.5303223170323255,0.580547841126511,0.41947118762829866,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
37,1.5716823796548207,0.5813902001808309,0.4186292300821979,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
38,1.613042442277316,0.5823132452990035,0.4177065748019171,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
39,1.6544025048998112,0.5833156992942958,0.4167044995268928,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
40,1.6957625675223067,0.5843959200279225,0.4156246469715629,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
41,1.737122630144802,0.5855519512287279,0.41446897400955907,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
42,1.7784826927672972,0.5867815701949965,0.41323970397471976,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
43,1.8198427553897925,0.5880823318612051,0.41193928259597173,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
44,1.8612028180122877,0.5894516087860312,0.41057033800921044,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
45,1.902562880634783,0.5908866266896363,0.409135645218396,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
46,1.9439229432572784,0.5923844952446522,0.40763809530120887,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
47,1.9852830058797735,0.5939422339125691,0.406080669567701,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
48,2.0266430685022687,0.5955567927160231,0.4044664187817158,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
49,2.068003131124764,0.5972250679476483,0.4027984474443288,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
50,2.1093631937472592,0.5989439129347991,0.40107990302052265,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
51,2.1507232563697545,0.6007101441023447,0.39931396986699935,0.00011559357299734135,5.90772139185916e-05,3.90960982093987e-05
