Time (ps),Radius (nm)
2236,3.15452
2240,3.15441
2244,3.15459
2248,3.1547
2252,3.15477
2256,3.15432
2260,3.15481
2264,3.15469
2268,3.15457
2272,3.15548
2276,3.15506
2280,3.1554
2284,3.15475
2288,3.15426
2292,3.15431
2296,3.1542
2300,3.1543
2304,3.15412
2308,3.15377
2312,3.15439
2316,3.15456
2320,3.15418
2324,3.155
2328,3.15463
2332,3.15452
2336,3.15547
2340,3.1547
2344,3.15425
2348,3.15506
2352,3.15429
2356,3.1545
2360,3.15513
2364,3.15434
2368,3.15515
2372,3.15453
2376,3.15418
2380,3.15464
2384,3.15396
2388,3.15449
2392,3.15392
2396,3.15425
2400,3.15498
2404,3.1543
2408,3.15475
2412,3.15453
2416,3.15413
2420,3.15471
2424,3.15431
2428,3.15469
2432,3.15448
2436,3.15349
2440,3.15455
2444,3.15425
2448,3.15437
2452,3.15488
2456,3.15433
2460,3.15534
2464,3.15437
2468,3.15457
2472,3.15505
2476,3.15495
2480,3.15431
2484,3.15472
2488,3.15442
2492,3.15467
2496,3.15526
2500,3.15466
