LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.8 on Wed Sep 03 13:04:40 +1000 2025
 11205 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 7 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.300001 60.419996  xlo xhi
 -0.304998 61.085001  ylo yhi
 -0.249998 60.299997  zlo zhi

# Pair Coeffs
#
# 1  H1
# 2  H2
# 3  O1
# 4  O2
# 5  OM1
# 6  SI1
# 7  Si1

 Masses

 1 1.008000 # H1
 2 1.008000 # H2
 3 15.999000 # O1
 4 15.999000 # O2
 5 15.999000 # OM1
 6 28.08550 # SI1
 7 28.08550 # Si1

 Atoms # charge

227 5 0.000000 3.160000 14.980000 10.950001 # OM1
228 5 0.000000 3.160000 13.520000 8.880000 # OM1
229 5 0.000000 1.900000 15.710000 8.880000 # OM1
230 5 0.000000 4.430000 15.710000 8.880000 # OM1
231 5 0.000000 4.430000 11.330000 8.880000 # OM1
232 5 0.000000 3.160000 16.440001 13.020000 # OM1
233 5 0.000000 1.900000 14.250000 13.020000 # OM1
234 5 0.000000 4.430000 14.250000 13.020000 # OM1
235 5 0.000000 60.089996 14.250000 13.020000 # OM1
236 5 0.000000 0.630000 13.520000 15.080000 # OM1
237 5 0.000000 1.900000 12.790001 17.150000 # OM1
238 5 0.000000 3.160000 12.059999 19.220001 # OM1
239 5 0.000000 4.430000 12.790001 17.150000 # OM1
240 5 0.000000 60.089996 12.790001 17.150000 # OM1
241 5 0.000000 0.630000 14.980000 17.150000 # OM1
242 5 0.000000 3.160000 13.520000 21.280001 # OM1
243 5 0.000000 1.900000 15.710000 21.280001 # OM1
244 5 0.000000 4.430000 15.710000 21.280001 # OM1
245 5 0.000000 3.160000 14.980000 23.350000 # OM1
246 5 0.000000 4.430000 11.330000 21.280001 # OM1
247 5 0.000000 3.160000 16.440001 25.420000 # OM1
248 5 0.000000 1.900000 14.250000 25.420000 # OM1
249 5 0.000000 4.430000 14.250000 25.420000 # OM1
250 5 0.000000 60.089996 14.250000 25.420000 # OM1
251 5 0.000000 0.630000 13.520000 27.480000 # OM1
252 5 0.000000 1.900000 12.790001 29.549999 # OM1
253 5 0.000000 4.430000 12.790001 29.549999 # OM1
254 5 0.000000 3.160000 12.059999 31.619999 # OM1
255 5 0.000000 60.089996 12.790001 29.549999 # OM1
256 5 0.000000 0.630000 14.980000 29.549999 # OM1
257 5 0.000000 3.160000 13.520000 33.680000 # OM1
258 5 0.000000 1.900000 15.710000 33.680000 # OM1
259 5 0.000000 4.430000 15.710000 33.680000 # OM1
260 5 0.000000 3.160000 14.980000 35.750000 # OM1
261 5 0.000000 4.430000 11.330000 33.680000 # OM1
262 5 0.000000 3.160000 16.440001 37.820000 # OM1
263 5 0.000000 1.900000 14.250000 37.820000 # OM1
264 5 0.000000 4.430000 14.250000 37.820000 # OM1
265 5 0.000000 60.089996 14.250000 37.820000 # OM1
266 5 0.000000 0.630000 13.520000 39.879997 # OM1
267 5 0.000000 1.900000 12.790001 41.950001 # OM1
268 5 0.000000 4.430000 12.790001 41.950001 # OM1
269 5 0.000000 3.160000 12.059999 44.020000 # OM1
270 5 0.000000 60.089996 12.790001 41.950001 # OM1
271 5 0.000000 0.630000 14.980000 41.950001 # OM1
272 5 0.000000 3.160000 13.520000 46.079998 # OM1
273 5 0.000000 1.900000 15.710000 46.079998 # OM1
274 5 0.000000 4.430000 15.710000 46.079998 # OM1
275 5 0.000000 3.160000 14.980000 48.150002 # OM1
276 5 0.000000 4.430000 11.330000 46.079998 # OM1
277 5 0.000000 3.160000 16.440001 50.219997 # OM1
278 5 0.000000 1.900000 14.250000 50.219997 # OM1
279 5 0.000000 4.430000 14.250000 50.219997 # OM1
280 5 0.000000 60.089996 14.250000 50.219997 # OM1
281 5 0.000000 0.630000 13.520000 52.280003 # OM1
282 5 0.000000 1.900000 12.790001 54.349998 # OM1
283 5 0.000000 4.430000 12.790001 54.349998 # OM1
284 5 0.000000 3.160000 12.059999 56.420002 # OM1
285 5 0.000000 60.089996 12.790001 54.349998 # OM1
286 5 0.000000 0.630000 14.980000 54.349998 # OM1
287 5 0.000000 3.160000 13.520000 58.480000 # OM1
288 5 0.000000 1.900000 15.710000 58.480000 # OM1
289 5 0.000000 4.430000 15.710000 58.480000 # OM1
