E (cm\S-1\N),DoS(v),DoS(v)[Solid],DoS(v)[Diff]
2737.89,11.4716,11.4199,0.0516519
2739.23,11.4721,11.4205,0.0516019
2740.56,11.4688,11.4173,0.0515518
2741.9,11.4719,11.4204,0.0515019
2743.23,11.4699,11.4184,0.051452
2744.57,11.4647,11.4133,0.0514022
2745.9,11.4622,11.4108,0.0513525
2747.23,11.4625,11.4112,0.0513028
2748.57,11.4653,11.414,0.0512532
2749.9,11.4584,11.4072,0.0512037
2751.24,11.4585,11.4073,0.0511543
2752.57,11.4634,11.4123,0.0511049
2753.91,11.4656,11.4145,0.0510556
2755.24,11.4626,11.4116,0.0510063
2756.57,11.4646,11.4136,0.0509572
2757.91,11.4645,11.4136,0.0509081
2759.24,11.467,11.4162,0.0508591
2760.58,11.465,11.4142,0.0508101
2761.91,11.4629,11.4121,0.0507613
2763.24,11.4657,11.415,0.0507124
2764.58,11.4606,11.4099,0.0506637
2765.91,11.4603,11.4097,0.050615
2767.25,11.4644,11.4139,0.0505664
2768.58,11.4581,11.4075,0.0505179
2769.92,11.4594,11.4089,0.0504695
2771.25,11.4571,11.4067,0.0504211
2772.58,11.4604,11.41,0.0503728
2773.92,11.4565,11.4062,0.0503245
2775.25,11.4565,11.4062,0.0502763
2776.59,11.4565,11.4063,0.0502282
2777.92,11.4591,11.4089,0.0501802
2779.26,11.4543,11.4042,0.0501322
2780.59,11.4558,11.4057,0.0500843
2781.92,11.4537,11.4037,0.0500365
2783.26,11.4543,11.4043,0.0499887
2784.59,11.4506,11.4007,0.049941
2785.93,11.4532,11.4034,0.0498934
2787.26,11.4483,11.3985,0.0498458
2788.6,11.4536,11.4038,0.0497983
2789.93,11.4504,11.4007,0.0497509
2791.26,11.4494,11.3997,0.0497035
2792.6,11.4486,11.3989,0.0496562
2793.93,11.4487,11.3991,0.049609
2795.27,11.448,11.3984,0.0495619
2796.6,11.449,11.3995,0.0495148
2797.94,11.4455,11.3961,0.0494677
2799.27,11.4457,11.3963,0.0494208
2800.6,11.447,11.3976,0.0493739
2801.94,11.4468,11.3975,0.0493271
2803.27,11.4458,11.3965,0.0492803
2804.61,11.4467,11.3975,0.0492336
2805.94,11.4453,11.3961,0.049187
2807.28,11.4452,11.396,0.0491404
2808.61,11.447,11.3979,0.049094
2809.94,11.4465,11.3974,0.0490475
2811.28,11.4442,11.3952,0.0490012
2812.61,11.4459,11.397,0.0489549
2813.95,11.4445,11.3956,0.0489086
2815.28,11.4445,11.3956,0.0488625
2816.62,11.444,11.3951,0.0488164
2817.95,11.4431,11.3943,0.0487704
2819.28,11.4428,11.3941,0.0487244
2820.62,11.4428,11.3942,0.0486785
2821.95,11.4439,11.3953,0.0486326
2823.29,11.4441,11.3955,0.0485869
2824.62,11.443,11.3945,0.0485412
2825.96,11.4437,11.3952,0.0484955
2827.29,11.4428,11.3943,0.0484499
2828.62,11.442,11.3936,0.0484044
2829.96,11.4421,11.3938,0.048359
2831.29,11.4421,11.3938,0.0483136
2832.63,11.4423,11.394,0.0482682
2833.96,11.4426,11.3943,0.048223
2835.29,11.4421,11.3939,0.0481778
2836.63,11.4416,11.3935,0.0481327
2837.96,11.442,11.3939,0.0480876
2839.3,11.4414,11.3933,0.0480426
2840.63,11.4417,11.3937,0.0479976
2841.97,11.4417,11.3938,0.0479528
2843.3,11.441,11.3931,0.0479079
2844.63,11.4412,11.3934,0.0478632
2845.97,11.4415,11.3937,0.0478185
2847.3,11.4413,11.3935,0.0477739
2848.64,11.4411,11.3934,0.0477293
2849.97,11.4411,11.3934,0.0476848
2851.31,11.4413,11.3937,0.0476403
2852.64,11.4408,11.3932,0.0475959
2853.97,11.4411,11.3936,0.0475516
2855.31,11.4417,11.3942,0.0475074
2856.64,11.4408,11.3933,0.0474632
2857.98,11.4406,11.3932,0.047419
2859.31,11.4407,11.3933,0.047375
2860.65,11.4413,11.394,0.047331
2861.98,11.4409,11.3936,0.047287
2863.31,11.4409,11.3937,0.0472431
2864.65,11.4407,11.3935,0.0471993
2865.98,11.441,11.3939,0.0471555
2867.32,11.4405,11.3934,0.0471118
2868.65,11.4407,11.3936,0.0470682
2869.99,11.4408,11.3938,0.0470246
2871.32,11.4409,11.394,0.046981
2872.65,11.441,11.3941,0.0469376
2873.99,11.4411,11.3942,0.0468942
2875.32,11.4412,11.3944,0.0468508
2876.66,11.441,11.3942,0.0468075
2877.99,11.4408,11.3941,0.0467643
2879.33,11.4405,11.3938,0.0467212
2880.66,11.4411,11.3945,0.046678
2881.99,11.4405,11.3939,0.046635
2883.33,11.4407,11.3941,0.046592
2884.66,11.4408,11.3942,0.0465491
2886,11.441,11.3945,0.0465062
2887.33,11.4405,11.3941,0.0464634
2888.67,11.4409,11.3945,0.0464207
2890,11.4406,11.3942,0.046378
2891.33,11.4405,11.3942,0.0463353
2892.67,11.4405,11.3942,0.0462928
2894,11.441,11.3948,0.0462502
2895.34,11.4406,11.3944,0.0462078
2896.67,11.4407,11.3946,0.0461654
2898,11.4413,11.3952,0.0461231
2899.34,11.4415,11.3954,0.0460808
2900.67,11.4413,11.3953,0.0460385
2902.01,11.4412,11.3952,0.0459964
2903.34,11.4409,11.395,0.0459543
2904.68,11.441,11.3951,0.0459122
